TCAPPDLL {"timestamp": "1750041867.580641", "elapsedtime": "9e-06", "datetime": "2025-06-16 02:44:27.580641", "type": "METADATA", "metric": "train.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580764", "elapsedtime": "0.000132", "datetime": "2025-06-16 02:44:27.580764", "type": "METADATA", "metric": "train.loss_mean", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580787", "elapsedtime": "0.000155", "datetime": "2025-06-16 02:44:27.580787", "type": "METADATA", "metric": "val.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "VALID"}}
TCAPPDLL {"timestamp": "1750041931.918918", "datetime": "2025-06-16 02:45:31.918918", "elapsedtime": "64.338286", "type": "LOG", "step": [1, 22], "data": "{'train.loss': '2.690972089767456', 'train.lr': '8.855313670304488e-10', 'train.ips': '5.188831823715122'}"}
TCAPPDLL {"timestamp": "1750041932.687256", "datetime": "2025-06-16 02:45:32.687256", "elapsedtime": "65.106624", "type": "LOG", "step": [1, 23], "data": "{'train.loss': '3.1961100101470947', 'train.lr': '9.678638288411308e-10', 'train.ips': '5.2063509334391895'}"}
TCAPPDLL {"timestamp": "1750041933.479994", "datetime": "2025-06-16 02:45:33.479994", "elapsedtime": "65.899362", "type": "LOG", "step": [1, 24], "data": "{'train.loss': '1.6561529636383057', 'train.lr': '1.0538555111767324e-09', 'train.ips': '5.045446925101133'}"}
TCAPPDLL {"timestamp": "1750041934.283042", "datetime": "2025-06-16 02:45:34.283042", "elapsedtime": "66.70241", "type": "LOG", "step": [1, 25], "data": "{'train.loss': '3.624484062194824', 'train.lr': '1.143506414037253e-09', 'train.ips': '4.981153087538113'}"}
TCAPPDLL {"timestamp": "1750041935.029743", "datetime": "2025-06-16 02:45:35.029743", "elapsedtime": "67.449111", "type": "LOG", "step": [1, 26], "data": "{'train.loss': '2.525790214538574', 'train.lr': '1.236816537422693e-09', 'train.ips': '5.3566006242314295'}"}
TCAPPDLL {"timestamp": "1750041935.759672", "datetime": "2025-06-16 02:45:35.759672", "elapsedtime": "68.17904", "type": "LOG", "step": [1, 27], "data": "{'train.loss': '1.9576321840286255', 'train.lr': '1.333785881333052e-09', 'train.ips': '5.479938716741891'}"}
TCAPPDLL {"timestamp": "1750041936.527684", "datetime": "2025-06-16 02:45:36.527684", "elapsedtime": "68.947052", "type": "LOG", "step": [1, 28], "data": "{'train.loss': '2.6675329208374023', 'train.lr': '1.43441444576833e-09', 'train.ips': '5.208662337032559'}"}
TCAPPDLL {"timestamp": "1750041937.26274", "datetime": "2025-06-16 02:45:37.262740", "elapsedtime": "69.682108", "type": "LOG", "step": [1, 29], "data": "{'train.loss': '2.3574671745300293', 'train.lr': '1.5387022307285276e-09', 'train.ips': '5.441822832194515'}"}
TCAPPDLL {"timestamp": "1750041938.071409", "datetime": "2025-06-16 02:45:38.071409", "elapsedtime": "70.490777", "type": "LOG", "step": [1, 30], "data": "{'train.loss': '2.476311206817627', 'train.lr': '1.6466492362136447e-09', 'train.ips': '4.946184652801352'}"}
TCAPPDLL {"timestamp": "1750041938.875792", "datetime": "2025-06-16 02:45:38.875792", "elapsedtime": "71.29516", "type": "LOG", "step": [1, 31], "data": "{'train.loss': '0.9793575406074524', 'train.lr': '1.7582554622236802e-09', 'train.ips': '4.972610825416498'}"}
